#      BLOCK:      ACTUAL_TE:           TE_AVE:             ERROR:
      3402               -0.76       -0.7590123457      0.001513329645
      3403               -0.68       -0.7589891272      0.001513063046
      3404               -0.68       -0.7589659224      0.001512796477
      3405               -0.68       -0.7589427313       0.00151252994
      3406               -0.68       -0.7589195537      0.001512263435
      3407               -0.76       -0.7589198709      0.001511819599
      3408               -0.76       -0.7589201878      0.001511376023
      3409               -0.76       -0.7589205045      0.001510932707
      3410               -0.68       -0.7588973607      0.001510666862
      3411               -0.68       -0.7588742304      0.001510401048
      3412                -0.6       -0.7588276671      0.001510675943
      3413                -0.6        -0.758781131      0.001510949917
      3414               -0.68       -0.7587580551      0.001510683545
      3415                -0.6       -0.7587115666      0.001510956306
      3416               -0.76       -0.7587119438      0.001510514035
      3417               -0.68       -0.7586889084      0.001510247612
      3418               -0.68       -0.7586658865      0.001509981221
      3419                -0.6       -0.7586194794      0.001510252536
      3420               -0.68       -0.7585964912      0.001509985888
      3421               -0.68       -0.7585735165      0.001509719273
      3422               -0.76       -0.7585739334       0.00150927815
      3423               -0.68       -0.7585509787      0.001509011777
      3424               -0.68       -0.7585280374      0.001508745437
      3425                -0.6       -0.7584817518      0.001509014739
      3426               -0.68       -0.7584588441      0.001508748145
      3427               -0.68       -0.7584359498      0.001508481585
      3428               -0.84       -0.7584597433      0.001508229175
      3429               -0.84       -0.7584835229       0.00150797678
      3430                -0.6       -0.7584373178      0.001508244843
      3431               -0.52       -0.7583678228      0.001509405452
      3432               -0.68       -0.7583449883       0.00150913836
      3433               -0.68       -0.7583221672      0.001508871303
      3434               -0.76       -0.7583226558       0.00150843199
      3435               -0.68       -0.7582998544      0.001508165176
      3436               -0.84       -0.7583236321      0.001507913673
      3437               -0.84        -0.758347396      0.001507662184
      3438               -0.68       -0.7583246073      0.001507395873
      3439               -0.68       -0.7583018319      0.001507129598
      3440               -0.68       -0.7582790698      0.001506863357
      3441               -0.76       -0.7582795699      0.001506425526
      3442               -0.68       -0.7582568274      0.001506159527
      3443               -0.68       -0.7582340982      0.001505893564
      3444                -0.6       -0.7581881533      0.001506157039
      3445               -0.76       -0.7581886792       0.00150571993
      3446               -0.76       -0.7581892049      0.001505283075
      3447               -0.84       -0.7582129388      0.001505033476
      3448               -0.84       -0.7582366589      0.001504783891
      3449               -0.76       -0.7582371702      0.001504347683
      3450               -0.76       -0.7582376812      0.001503911727
